TransactionDate,Category,DailySalesAmount
2023-04-21,Smartphones,163389.71
2021-12-06,TVs,233498.22000000003
2024-11-18,TVs,271266.53
2023-02-16,Laptops,270911.14
2022-11-11,Smartphones,147280.68
2025-03-12,Smartphones,301146.35
2021-01-03,Smartphones,244375.33
2024-07-13,Laptops,392229.6
2024-02-17,Accessories,207911.53999999998
2021-12-21,Laptops,270220.14999999997
2021-11-10,TVs,359265.58
2021-05-13,TVs,315213.45999999996
2024-07-15,Laptops,285810.51
2020-07-27,TVs,294139.45999999996
2024-06-22,Laptops,273968.08999999997
2023-10-07,TVs,292922.77999999997
2025-03-18,Laptops,250460.65000000002
2023-08-28,Tablets,197145.77000000002
2025-06-02,Tablets,232605.83
2022-08-13,Smartphones,227917.32
2024-02-24,Accessories,387911.96
2020-12-05,Tablets,301892.56
2023-01-22,Tablets,232028.98
2025-06-03,Tablets,228440.27999999997
2024-03-11,Tablets,274243.20999999996
2021-10-22,TVs,268134.05
2023-06-22,Tablets,236711.59999999998
2023-05-15,Smartphones,252508.56
2023-09-18,Tablets,207749.71
2023-01-19,Laptops,198600.28
2020-10-13,Smartphones,214774.15
2023-10-11,Accessories,191686.31
2023-01-29,Smartphones,184392.78
2023-04-04,Tablets,236293.80000000002
2025-04-21,Smartphones,216135.80000000002
2023-08-04,Tablets,229509.39
2024-06-26,Accessories,350554.05999999994
2020-06-27,Accessories,299719.06
2024-02-27,Laptops,164628.23000000004
2024-04-01,Accessories,202662.43000000002
2024-03-31,Laptops,260450.93000000002
2021-11-22,Smartphones,306849.5800000001
2021-01-29,Accessories,166252.47
2022-08-28,Laptops,263684.61
2024-06-03,Laptops,216604.07
2024-11-30,Tablets,245802.58
2021-11-16,Smartphones,320170.79
2021-03-27,TVs,203588.72
2025-04-20,Tablets,164935.51
2023-04-18,TVs,212841.52
2021-02-27,TVs,259580.08000000005
2023-01-29,Tablets,272937.8
2023-10-19,Accessories,260872.17
2021-03-29,Accessories,253083.77000000002
2020-10-06,Smartphones,297850.04000000004
2023-04-16,Accessories,319556.97
2022-05-12,Accessories,174093.78000000003
2025-06-12,TVs,281063.02
2024-09-17,Laptops,184625.49
2023-11-04,Accessories,128953.45999999999
2021-06-03,TVs,181165.73
2024-05-30,Accessories,215916.97999999998
2023-02-04,Smartphones,196266.16
2025-05-10,Accessories,251855.67000000004
2021-05-23,Accessories,457014.35
2022-10-02,Tablets,253398.78999999995
2023-07-20,Laptops,196904.07
2022-02-20,Accessories,147850.19999999998
2020-06-22,Laptops,251714.38000000003
2025-03-03,Laptops,261379.08000000002
2025-05-26,TVs,192516.24
2021-01-16,Laptops,361830.04000000004
2022-03-22,Accessories,213979.45999999996
2021-10-10,Smartphones,267579.69
2023-11-17,Tablets,197179.64999999997
2021-10-18,Laptops,221116.43
2025-05-22,Laptops,150768.28999999998
2024-06-22,Accessories,213947.29
2021-10-06,Accessories,254790.73
2024-08-05,Smartphones,197902.91
2023-10-15,Smartphones,148240.15000000002
2025-05-09,Laptops,336807.08999999997
2025-04-27,Tablets,194989.77
2022-06-14,TVs,248484.24000000002
2022-10-09,Tablets,258712.28999999998
2023-08-20,Laptops,138837.86
2022-04-17,Laptops,169551.03
2022-06-04,Smartphones,134361.27000000002
2022-06-10,TVs,167850.1
2022-11-17,TVs,236391.86000000002
2024-01-03,Accessories,172441.56
2020-10-12,Smartphones,294551.81
2023-09-13,Smartphones,141897.13
2022-08-02,Tablets,202503.88
2025-02-28,Tablets,247024.38999999996
2021-02-17,TVs,202808.55
2025-02-13,Accessories,307702.55
2021-05-27,Tablets,389755.4700000001
2020-09-12,Tablets,325720.72
2023-01-22,Laptops,210248.0
2025-02-09,TVs,182484.46999999997
2024-10-31,Tablets,258876.94999999998
2023-08-10,Accessories,338500.25
2022-08-01,Tablets,264404.29
2021-04-14,Tablets,237665.68999999997
2023-07-06,Smartphones,192620.98
2025-03-20,Laptops,304393.77
2023-12-06,Laptops,153504.18
2024-05-07,Laptops,144774.66
2025-01-21,Smartphones,240142.82
2020-11-22,Laptops,245669.34
2024-06-13,Smartphones,306353.37
2021-05-12,Smartphones,256259.15999999997
2023-10-12,TVs,240066.41999999998
2021-05-25,TVs,234878.16000000003
2025-04-24,Accessories,293306.59
2021-06-14,Tablets,232199.93
2025-06-11,Tablets,241780.33999999997
2023-03-29,Laptops,216769.71999999997
2023-10-20,Accessories,236390.83999999997
2021-10-15,Accessories,236763.97999999998
2024-06-07,Tablets,208297.86
2023-06-04,Accessories,226043.58000000002
2022-07-08,Laptops,147497.5
2025-06-01,Tablets,381740.13
2020-11-03,TVs,288938.48
2021-09-19,Laptops,192021.77999999997
2022-07-22,TVs,242763.45
2025-06-05,Accessories,226120.07
2021-08-03,Accessories,203018.75
2022-07-14,TVs,334854.00999999995
2024-12-01,TVs,416201.53
2022-03-24,Laptops,214210.46999999997
2022-02-23,Smartphones,221697.2
2021-07-01,Smartphones,228444.64
2024-12-28,Laptops,261185.56999999998
2022-04-27,TVs,186895.57
2021-12-01,Laptops,230066.99
2022-09-17,Tablets,323012.99
2023-01-13,Accessories,314948.94000000006
2021-12-26,Tablets,287474.7
2023-05-02,Laptops,122578.14
2024-08-27,Smartphones,232604.98
2021-05-01,Tablets,258702.84000000003
2022-10-01,Laptops,221156.56999999998
2020-12-09,Tablets,167462.58000000002
2025-04-22,Tablets,221611.28
2022-11-02,Smartphones,235951.06
2023-09-11,Smartphones,173950.65
2022-04-09,TVs,264913.6
2024-08-07,Tablets,239798.23000000004
2024-07-07,Smartphones,242925.08000000002
2025-06-18,Accessories,181251.56
2024-07-01,Smartphones,287245.08
2022-06-03,Smartphones,204359.43
2023-11-29,Laptops,293479.88
2023-03-11,Smartphones,273320.69
2020-11-23,Tablets,165707.37999999998
2021-06-12,Accessories,286070.92000000004
2021-12-29,Accessories,280825.08
2022-12-03,TVs,211199.96000000002
2021-02-09,Smartphones,257175.02
2023-01-30,Laptops,306726.97000000003
2025-06-09,Smartphones,240137.97999999998
2021-06-27,Tablets,366955.6599999999
2023-05-31,Laptops,228943.32
2021-10-17,Laptops,246327.41000000003
2021-10-02,Laptops,226330.89
2023-10-26,TVs,211786.32
2020-08-31,Smartphones,350434.6
2020-07-19,TVs,137150.66
2022-07-29,Tablets,347403.00999999995
2023-06-26,Tablets,219833.41
2023-09-07,Smartphones,298027.04000000004
2022-08-23,Smartphones,216126.21000000002
2022-05-20,Smartphones,178876.68
2024-08-24,Tablets,206856.94999999998
2024-04-19,TVs,204573.59
2022-12-20,TVs,183050.85
2023-03-08,Tablets,220245.65000000002
2023-02-03,Tablets,205390.99
2022-01-14,Laptops,199813.17
2023-11-07,Laptops,228900.80999999997
2022-02-25,Smartphones,292298.95999999996
2023-01-31,Laptops,261606.41999999998
2024-12-13,Accessories,390364.70000000007
2025-03-18,Tablets,96435.85
2024-08-03,Laptops,208334.88
2021-10-04,Accessories,269109.64999999997
2022-08-05,Smartphones,283917.76999999996
2020-07-25,Tablets,222839.71999999997
2024-09-04,Smartphones,338707.6
2022-12-15,Tablets,220693.81
2023-03-28,Accessories,268583.68999999994
2024-05-24,Accessories,349123.58999999997
2023-09-22,Tablets,226881.91999999998
2023-05-27,TVs,377105.77
2020-11-01,TVs,282140.7
2022-07-05,Accessories,199688.58
2020-12-22,Laptops,294165.57999999996
2023-04-04,Accessories,322167.7700000001
2022-07-19,Tablets,265509.18000000005
2022-10-25,Accessories,304651.68
2025-05-30,TVs,238998.08999999997
2021-03-08,Smartphones,287829.15
2021-08-08,Tablets,236235.41999999998
2023-11-20,TVs,321923.57999999996
2023-12-04,Accessories,210843.72
2022-09-21,Tablets,293740.68
2021-01-08,TVs,152841.14
2023-12-02,Smartphones,160996.65999999997
2022-05-08,Smartphones,309411.42
2023-09-19,Smartphones,190909.24000000002
2022-08-10,Smartphones,299255.68
2023-10-05,Smartphones,241162.49
2024-08-19,Tablets,198092.81
2022-09-24,Tablets,209565.66
2021-06-07,Smartphones,306721.48
2020-08-30,TVs,178766.14
2022-05-11,Tablets,214329.66999999998
2022-01-04,TVs,253065.86000000002
2021-03-05,Smartphones,308861.75999999995
2024-07-15,TVs,238937.54
2024-07-04,Accessories,203988.55999999997
2021-03-10,Tablets,255570.50000000003
2021-09-13,Laptops,329457.53
2025-01-07,Tablets,315915.26
2024-10-26,Laptops,253503.63999999996
2021-02-04,Smartphones,294848.48
2021-10-08,Tablets,316726.3
2021-04-02,Tablets,312031.42000000004
2023-08-16,Laptops,305469.32999999996
2020-09-21,Accessories,219765.73
2021-07-11,TVs,343470.01
2022-08-29,Smartphones,217029.36
2023-06-09,Laptops,267632.44
2020-09-23,Tablets,372494.07
2023-03-09,Smartphones,279283.17
2024-12-04,Tablets,256707.51999999996
2022-09-28,Accessories,201546.68999999997
2024-01-31,TVs,206231.5
2022-05-30,Smartphones,282200.21
2021-08-10,TVs,339390.05
2024-02-12,Tablets,212659.68
2023-08-22,Accessories,227308.54
2021-04-20,Smartphones,301617.98
2021-05-15,Accessories,283347.66
2021-10-24,TVs,149241.75
2022-07-19,Smartphones,246204.48999999996
2023-04-28,Tablets,234346.34
2020-11-09,Tablets,163509.32000000004
2025-05-10,TVs,162824.93999999997
2022-07-20,Tablets,169194.93
2023-05-03,Smartphones,193925.41
2020-09-24,Tablets,240147.64
2025-03-27,TVs,324691.02
2023-04-03,Tablets,196058.31
2020-10-27,TVs,166002.26999999996
2022-07-24,Laptops,181093.85000000003
2022-08-09,Tablets,304474.7
2022-01-13,Laptops,224495.28
2023-08-03,Laptops,217177.41
2021-07-16,Tablets,340777.73
2022-12-25,Accessories,134593.94
2022-12-22,Tablets,286578.72000000003
2025-02-12,Smartphones,309238.55000000005
2021-04-17,Accessories,327399.3799999999
2023-02-04,TVs,291444.38
2024-03-16,Tablets,252952.64
2020-07-07,Accessories,245850.41999999998
2022-05-06,TVs,217205.09000000003
2023-11-16,TVs,253773.63
2024-07-03,TVs,226656.65999999995
2022-10-24,Accessories,310813.94
2025-03-28,Tablets,226493.18000000002
2021-01-16,TVs,204489.99
2024-06-02,TVs,291226.41000000003
2024-09-16,Smartphones,283749.29
2022-01-26,Accessories,211536.39999999997
2022-12-20,Laptops,194164.34000000003
2023-05-24,Laptops,233418.95
2022-06-06,Accessories,312183.12
2022-03-21,Tablets,277130.54999999993
2021-04-12,Smartphones,186011.78
2023-08-04,TVs,247062.40000000002
2021-09-22,Tablets,271810.0
2023-01-10,Tablets,275514.9
2024-11-28,TVs,216579.34
2024-07-11,TVs,280183.60000000003
2024-04-26,TVs,214190.01
2024-10-01,Accessories,223866.5
2025-02-09,Laptops,188340.94
2022-12-22,Laptops,195507.71
2021-03-13,Tablets,243801.91
2021-12-01,Accessories,212688.19
2021-06-06,Accessories,199192.84000000003
2024-01-13,Accessories,123787.69
2021-11-02,Tablets,168814.98
2025-06-14,Tablets,213532.88
2022-06-11,TVs,169857.93
2023-03-19,Laptops,358718.64999999997
2024-01-06,TVs,242837.44
2024-04-21,Laptops,285744.25000000006
2021-10-26,Laptops,284225.48
2020-10-12,Tablets,247728.22999999998
2023-12-06,TVs,321091.62999999995
2022-01-13,Accessories,235430.72
2024-05-25,Laptops,228114.27999999997
2023-04-10,TVs,223202.54000000004
2022-12-13,Smartphones,453188.9
2023-01-26,Smartphones,228449.90999999997
2021-01-14,Tablets,161415.78
2021-12-16,Accessories,288962.57
2024-06-24,Accessories,209506.75999999998
2020-12-07,TVs,222122.33000000002
2021-12-30,Accessories,279733.64
2023-01-28,Accessories,261210.77
2024-10-20,Smartphones,189685.87000000002
2020-06-24,Tablets,206653.38
2024-08-07,Laptops,218147.53999999998
2021-02-08,Tablets,313889.1
2025-01-18,TVs,323967.08
2022-03-26,Accessories,251704.58999999997
2023-06-01,TVs,270144.72000000003
2021-04-23,Accessories,256755.8
2022-10-27,TVs,315547.7
2024-10-15,TVs,270183.85000000003
2024-02-10,TVs,222547.65999999997
2024-12-15,Laptops,285850.1699999999
2025-04-23,Laptops,193564.26
2022-10-15,Laptops,152384.1
2023-02-15,Accessories,288338.36
2025-04-14,Tablets,270159.21
2023-05-04,Smartphones,327533.57999999996
2025-01-02,Accessories,142846.79
2021-03-23,Smartphones,234778.11
2023-02-15,Laptops,230859.75
2020-11-09,Smartphones,299832.38
2021-08-31,Accessories,217214.78000000003
2022-04-27,Tablets,271195.32000000007
2022-09-20,TVs,233834.41999999998
2023-05-02,Smartphones,269811.75
2023-12-09,Laptops,276475.57999999996
2022-08-22,Smartphones,209150.56
2022-10-08,Smartphones,287009.47
2021-03-04,TVs,248619.08000000002
2024-10-11,Smartphones,161180.15
2023-06-28,Laptops,141438.77
2021-06-27,Smartphones,208085.75
2023-08-08,TVs,228826.0
2024-07-01,Accessories,350350.06
2025-04-21,Laptops,168351.97
2024-03-21,Tablets,254724.08
2020-12-04,Laptops,328201.76
2023-08-25,Accessories,213189.68999999997
2021-11-22,TVs,134533.83
2021-12-09,Accessories,370293.64
2023-12-09,TVs,268105.49
2025-05-21,Accessories,251773.17
2022-03-18,Accessories,332931.64
2024-01-29,Smartphones,200902.51
2021-06-29,Laptops,280976.74999999994
2022-09-04,Tablets,240457.22
2022-12-30,Tablets,228546.36
2024-03-22,Laptops,247593.21000000005
2020-08-27,Laptops,305306.11000000004
2025-02-28,Smartphones,175767.84000000003
2021-01-21,Tablets,284617.17
2025-02-04,Accessories,179976.55000000002
2024-10-03,Smartphones,215645.20999999996
2021-07-29,Accessories,167306.56
2024-09-09,Accessories,216238.40999999997
2024-05-04,Smartphones,190354.84
2022-04-16,Accessories,214035.27000000002
2021-07-07,TVs,197260.88
2021-11-11,Laptops,234228.08000000002
2023-12-23,Laptops,203293.72999999998
2022-12-01,TVs,308950.59
2023-07-28,Laptops,335071.77999999997
2020-08-18,TVs,228663.76
2023-10-30,Laptops,259464.78999999998
2024-06-30,Accessories,146377.0
2021-03-18,Laptops,357871.7400000001
2021-10-26,Smartphones,217104.14
2023-03-18,Tablets,292492.46
2023-01-09,Accessories,355246.64
2024-08-21,Tablets,237918.15
2022-04-30,Laptops,193108.15
2022-08-31,Laptops,277630.68000000005
2022-05-24,Tablets,120086.80000000002
2024-04-13,Accessories,289069.14999999997
2024-09-23,Smartphones,260839.59000000003
2022-09-17,Laptops,175156.24
2024-12-02,Laptops,224990.22
2023-05-25,Smartphones,200181.44999999998
2022-12-10,Smartphones,265188.51
2024-03-07,TVs,212336.90999999997
2025-02-20,Smartphones,345812.5
2025-05-27,Accessories,118761.20999999999
2021-12-11,TVs,229356.47999999998
2025-03-10,Accessories,208587.17
2021-06-01,TVs,286047.77
2021-10-03,TVs,237697.71000000002
2025-06-04,TVs,188630.58999999997
2024-07-16,TVs,258259.65999999997
2023-07-17,Smartphones,278710.91000000003
2024-12-04,Accessories,213291.22999999998
2022-01-28,Tablets,262668.24
2023-11-24,TVs,308208.13
2021-04-11,Smartphones,293225.43
2024-01-29,TVs,258014.52999999997
2025-05-28,Smartphones,376292.2900000001
2024-07-08,Smartphones,199537.65
2020-12-12,Laptops,228176.27000000002
2023-09-12,Smartphones,276520.64
2023-02-01,Accessories,272323.59
2021-11-14,Smartphones,244365.44999999998
2021-01-22,Smartphones,293017.11000000004
2023-08-15,Laptops,449200.01
2025-06-17,TVs,150640.91
2022-05-25,TVs,266488.28
2024-03-08,Tablets,329633.06999999995
2025-04-19,Accessories,236763.45
2023-02-19,TVs,320130.32
2024-01-30,TVs,188294.85
2024-12-13,Tablets,208597.81
2023-01-30,Smartphones,197762.98000000004
2022-05-08,Accessories,205149.27000000002
2023-10-11,Tablets,233535.57
2020-12-05,Smartphones,209987.81999999998
2021-05-26,Tablets,150560.15
2023-03-15,Smartphones,225202.07
2022-10-10,Accessories,313883.27999999997
2021-11-03,Laptops,130272.83
2024-10-15,Tablets,181271.02000000002
2023-10-29,Accessories,148014.39
2022-03-19,TVs,229620.39999999997
2020-12-06,Laptops,175435.66000000003
2021-10-01,TVs,212692.59
2020-06-30,Smartphones,280127.66000000003
2023-08-28,Accessories,242709.63
2024-08-31,TVs,215228.21
2025-01-02,Smartphones,277971.97000000003
2022-04-18,Accessories,188336.02000000002
2022-08-17,TVs,292067.08
2020-10-10,Accessories,332723.3499999999
2023-09-15,Accessories,150793.83
2022-10-09,TVs,195087.25999999998
2020-10-05,Laptops,172125.71
2021-09-03,Laptops,322055.59
2022-10-08,Accessories,192256.2
2022-01-10,Accessories,186104.71
2022-04-07,Smartphones,196089.5
2020-12-16,TVs,197078.33999999997
2024-09-14,Tablets,243194.84
2021-12-02,TVs,340225.35
2022-01-27,Accessories,228599.30999999997
2024-04-05,Smartphones,329358.94999999995
2022-10-17,Smartphones,216755.5
2023-12-31,Smartphones,275788.55000000005
2024-12-24,Accessories,207557.91000000003
2024-12-18,Tablets,312716.79
2024-02-11,Accessories,269442.22000000003
2024-04-24,Tablets,238602.26
2022-07-24,Tablets,201256.72000000003
2024-04-30,Laptops,345562.30000000005
2023-07-27,Laptops,208414.26
2021-11-30,TVs,227492.33
2020-08-19,TVs,225954.65
2024-02-24,Smartphones,198812.31
2021-08-18,Laptops,218275.55
2025-05-19,TVs,228763.09
2023-01-25,Accessories,230923.89
2024-03-04,Tablets,236988.04
2020-10-15,Accessories,283670.39
2024-08-12,TVs,233663.78999999998
2025-03-28,Accessories,270151.18999999994
2023-01-27,Tablets,268461.62
2022-06-01,TVs,258661.68
2020-11-23,Accessories,250647.18000000002
2021-05-09,Tablets,224193.59999999995
2024-12-03,Smartphones,200486.34999999998
2023-09-20,TVs,295025.21
2022-02-05,Laptops,238676.1
2024-10-27,Tablets,224017.14
2022-04-05,Tablets,161381.11000000002
2023-02-27,Laptops,240932.55
2024-09-04,Laptops,308339.99000000005
2022-07-28,Tablets,241970.96000000002
2023-06-02,Smartphones,199400.38
2025-06-08,TVs,206050.83000000002
2023-05-12,Laptops,168467.94999999998
2023-01-08,Smartphones,280986.79
2021-10-27,TVs,196218.09999999998
2023-09-11,TVs,257655.03999999998
2021-10-14,Smartphones,212973.44
2020-12-01,Laptops,295459.5299999999
2021-07-09,Accessories,386460.98
2023-01-23,Smartphones,298545.84
2025-02-23,TVs,239380.38999999996
2024-04-20,Smartphones,262677.44999999995
2023-04-21,TVs,246428.42000000004
2022-10-07,Laptops,315807.1400000001
2025-03-09,Accessories,142127.53
2022-03-08,Tablets,276968.37
2022-04-11,TVs,283685.80000000005
2020-06-27,Laptops,257877.08999999997
2021-05-17,Tablets,253767.12
2024-04-20,Laptops,279433.88999999996
2023-11-07,Smartphones,258109.91999999998
2023-07-18,Tablets,284097.85000000003
2020-08-22,Tablets,364262.68
2023-05-27,Accessories,311878.61000000004
2022-12-27,TVs,251402.93000000002
2021-05-24,TVs,229878.91999999998
2020-12-21,Accessories,177888.18
2022-07-26,Laptops,232543.8
2024-01-21,Laptops,340791.61
2021-08-24,TVs,162367.17
2023-03-26,Smartphones,208635.37000000002
2021-03-05,TVs,259579.0
2023-07-30,Tablets,307506.97000000003
2022-12-10,Accessories,205542.15000000002
2023-04-23,TVs,218459.05
2020-11-01,Laptops,204611.55999999997
2025-02-27,Accessories,223971.22999999998
2020-10-23,TVs,202118.98
2023-02-27,Smartphones,234612.75999999998
2022-07-26,Accessories,314294.23
2024-10-05,Laptops,227048.84000000003
2023-02-10,Laptops,191179.59
2022-09-28,TVs,123641.37000000001
2023-11-27,TVs,291437.25
2021-04-17,Laptops,187697.77
2020-10-04,Laptops,276701.46
2023-05-06,Smartphones,245037.80999999997
2024-10-10,Tablets,227299.44
2024-07-03,Laptops,357370.37999999995
2023-09-05,Smartphones,187150.94999999998
2023-12-21,Smartphones,319189.98
2024-11-20,Tablets,315827.79
2024-04-26,Laptops,255088.09999999998
2025-03-08,Smartphones,231217.65000000002
2020-10-31,Tablets,188294.13999999996
2022-01-03,Accessories,180574.08
2024-10-17,Laptops,274611.93
2023-09-19,Laptops,177401.44999999995
2020-08-11,Laptops,234812.99999999997
2022-05-09,Smartphones,316663.55000000005
2023-04-30,TVs,294129.08
2023-03-14,Tablets,316123.58
2024-03-04,TVs,233520.5
2020-08-13,Laptops,226414.46999999997
2023-07-08,Laptops,306769.75
2021-12-23,TVs,277800.45
2022-03-03,TVs,197318.37
2025-03-30,Tablets,357467.59
2021-01-26,Smartphones,246569.44999999998
2024-05-09,TVs,257168.14
2021-12-25,TVs,233707.57
2022-08-30,Smartphones,149714.49
2023-10-27,Accessories,271401.33999999997
2022-10-17,TVs,179397.01
2023-08-11,Laptops,234891.66999999998
2021-07-22,Tablets,204881.69999999998
2020-08-13,Accessories,213695.85000000003
2023-05-29,Laptops,226729.74
2021-09-20,Accessories,232549.79
2025-01-28,Smartphones,216829.28
2020-09-26,Laptops,200532.96999999997
2025-04-19,TVs,202439.62000000002
2023-10-21,Smartphones,422651.23000000004
2024-02-16,Laptops,236898.49000000005
2023-06-03,Tablets,254166.47
2024-11-12,Accessories,175097.24
2022-10-17,Tablets,256986.99
2022-07-06,Smartphones,244359.49
2021-07-24,Tablets,251051.11000000002
2025-04-30,Laptops,292881.34
